month,day,hour,GHI,DNI,DHI,Tair,RH,WS
4,5,1,0.0,0.0,0.0,8.1,55.20987888153441,3.5574988067138036
4,5,2,0.0,0.0,0.0,13.2,59.57035438045804,3.7630167847859837
4,5,3,0.0,0.0,0.0,12.0,67.12684247490375,4.557672860281004
4,5,4,0.0,0.0,0.0,12.3,50.13575156039143,0.12687837691768114
4,5,5,0.0,0.0,0.0,13.1,47.967414112688964,0.218929014052195
4,5,6,50.8,274.6,17.6,11.6,74.84202721753623,2.3289741383433786
4,5,7,116.3,213.4,46.7,15.7,52.651449295671036,3.1069427752996317
4,5,8,112.2,96.9,62.3,14.8,63.54083882028403,0.1113816746760623
4,5,9,165.6,159.4,58.4,19.1,57.97795791100897,2.3455242581733557
4,5,10,228.0,144.0,114.4,21.4,58.42134388776588,10.305459319566765
4,5,11,277.2,144.3,153.7,18.3,74.30389721387645,8.152775336296134
4,5,12,243.2,195.3,73.6,20.5,59.148308122424766,1.5085397395280056
4,5,13,272.1,159.2,140.5,18.7,56.431738717821226,1.5270828491449917
4,5,14,254.7,190.7,115.0,17.6,57.30284363725107,1.6257656606617443
4,5,15,136.9,108.8,72.4,19.1,54.96541580922494,1.1742181943893963
4,5,16,40.2,51.7,18.6,16.8,53.29909307374956,0.09571872865253117
4,5,17,48.0,103.6,25.3,19.0,55.0055313708412,0.600466717254811
4,5,18,14.7,636.0,5.4,14.0,76.63210112888615,0.4563177162323128
4,5,19,0.0,0.0,0.0,15.0,67.11488827060425,7.0867730241132865
4,5,20,0.0,0.0,0.0,12.4,56.54803451140327,1.5801084728659998
4,5,21,0.0,0.0,0.0,11.7,69.81655634618822,2.755213578036498
4,5,22,0.0,0.0,0.0,12.5,44.1280619861263,3.2181249940898486
4,5,23,0.0,0.0,0.0,8.7,73.7567835171567,0.43121856108363615
4,6,0,0.0,0.0,0.0,13.4,72.95155769826923,3.5183846302464943
4,6,1,0.0,0.0,0.0,11.4,82.3633401402364,0.40311207334608473
4,6,2,0.0,0.0,0.0,13.5,70.11551439078657,1.4472648393060725
4,6,3,0.0,0.0,0.0,10.6,64.37234543865172,0.653779331777967
4,6,4,0.0,0.0,0.0,11.6,72.91140384868149,1.2358715762697874
4,6,5,0.0,0.0,0.0,12.2,53.74190568626403,2.7209690139215352
4,6,6,47.9,155.0,28.5,14.3,56.0458350829785,3.9048490632788955
4,6,7,60.9,99.1,28.1,16.0,59.35755181546561,0.8488186810004548
4,6,8,140.8,142.1,67.1,19.3,73.68881530900393,0.23048397799307632
4,6,9,204.6,150.2,103.1,17.0,51.44121647217766,4.800911406336839
4,6,10,253.4,212.1,85.4,15.9,50.37938302430341,0.07726510880414485
4,6,11,321.3,183.3,163.8,20.0,62.36538078207017,0.15840532055787657
4,6,12,238.0,171.7,88.3,17.7,67.17530497075866,2.2425868187664353
4,6,13,304.5,192.4,144.9,19.4,52.969194240599236,1.696851227338355
4,6,14,280.5,236.4,106.6,19.6,66.70417952771933,4.324431993636492
4,6,15,126.3,128.1,50.0,16.3,73.68399342050404,0.014704422321777483
4,6,16,158.2,237.5,58.4,14.9,72.00461693483524,1.0394179488637392
4,6,17,60.2,147.9,27.4,16.0,63.53292768528242,2.1801548771845387
4,6,18,0.0,0.0,0.0,15.6,59.094022511110225,0.8041097560803414
4,6,19,0.0,0.0,0.0,16.8,77.35623635647414,0.17590937671228016
4,6,20,0.0,0.0,0.0,14.3,60.15403994491451,4.289814229116403
4,6,21,0.0,0.0,0.0,11.5,69.40354619615205,12.023792559594657
4,6,22,0.0,0.0,0.0,12.8,79.58281479185577,2.3723893773925204
4,6,23,0.0,0.0,0.0,9.0,68.35268079629934,2.3834330232778482
4,7,0,0.0,0.0,0.0,9.6,50.02908767092987,2.1994666757434245
4,7,1,0.0,0.0,0.0,11.6,47.60977218691713,1.274440323092033
4,7,2,0.0,0.0,0.0,8.3,57.023705799369,4.549813010752432
4,7,3,0.0,0.0,0.0,12.1,67.09499123458225,9.203862890752594
4,7,4,0.0,0.0,0.0,11.5,64.44785866844013,1.7973175292473016
4,7,5,0.0,0.0,0.0,14.1,82.07082065463673,1.0495930478782152
4,7,6,0.0,0.0,0.0,15.0,64.35056287761407,1.0104154777938443
4,7,7,158.8,225.2,83.4,14.9,56.72558783249366,0.41851145108300947
4,7,8,150.9,178.0,57.7,17.6,48.6665789689011,0.7201653109977145
4,7,9,232.8,238.4,70.5,16.9,71.80437377897344,0.633115606349987
4,7,10,234.1,189.3,83.3,18.8,59.93938770791749,3.412230931026557
4,7,11,280.5,203.7,104.8,20.5,44.93860231767268,1.3001452226418073
4,7,12,244.3,160.0,104.4,19.8,60.22260602915269,0.08165905911519544
4,7,13,255.5,137.7,140.8,22.5,50.04261888872993,0.5241267461319148
4,7,14,194.3,120.3,105.5,17.3,55.74362489650184,1.4335333243586348
4,7,15,255.4,233.3,115.8,16.8,60.06191976442666,0.8439625675175018
4,7,16,150.4,226.5,54.6,16.2,50.94821951665009,0.045839150836740894
4,7,17,98.9,265.4,39.4,16.4,55.123758310436436,4.124013971859986
4,7,18,2.3,79.0,0.8,15.3,52.55880165886681,0.2254741070217401
4,7,19,0.0,0.0,0.0,14.1,52.82710803679765,6.089275558206583
4,7,20,0.0,0.0,0.0,12.0,49.9197948286844,2.0845327345871616
4,7,21,0.0,0.0,0.0,14.7,55.17235435396877,0.47762794947107307
4,7,22,0.0,0.0,0.0,10.0,51.05301558226047,11.807658821127553
4,7,23,0.0,0.0,0.0,11.8,65.86584115975845,2.751845820026071
4,8,0,0.0,0.0,0.0,10.5,62.008000535302905,5.955904535492506
4,8,1,0.0,0.0,0.0,13.8,71.94715224990789,6.435242494470438
4,8,2,0.0,0.0,0.0,10.2,78.86703390437603,0.6661632295626131
4,8,3,0.0,0.0,0.0,11.1,66.7732501392177,1.128928279521364
4,8,4,0.0,0.0,0.0,11.5,64.49587024633308,1.7473195985835495
4,8,5,0.0,0.0,0.0,14.4,67.40337272294893,4.1285488618710335
4,8,6,0.0,0.0,0.0,11.8,64.66588817002159,1.0836506337737648
4,8,7,113.8,204.4,44.4,13.8,60.50199345426592,2.919344646777837
4,8,8,205.5,181.3,109.9,18.2,59.706741936526015,0.8906465740603928
4,8,9,182.3,175.6,62.1,19.0,49.78330035937968,0.13023572030904645
4,8,10,205.6,138.8,94.5,19.4,68.38919554304839,0.11384291328008235
4,8,11,255.7,130.2,143.0,20.8,59.6870519014167,1.118311097184689
4,8,12,240.0,151.3,107.1,20.4,74.49518974290642,1.372922496457373
4,8,13,289.2,204.8,118.1,18.4,69.15135903585316,2.7300844081430835
4,8,14,158.2,125.3,65.4,19.6,53.74048377724023,2.9823931049549195
4,8,15,142.5,108.7,77.2,17.6,72.46691046898755,0.3554784347808728
4,8,16,133.7,167.8,62.3,15.2,34.39258043496423,1.3146107610387996
4,8,17,59.9,157.1,24.3,15.0,79.30225744957812,1.0803799848049653
4,8,18,62.1,1693.7,24.4,15.4,46.61554722250335,0.1240076155422168
4,8,19,0.0,0.0,0.0,16.7,64.9511217917087,0.33750883558460276
4,8,20,0.0,0.0,0.0,10.8,64.27416166147528,8.66366903150975
4,8,21,0.0,0.0,0.0,12.2,71.2371686184175,0.17448350254976364
4,8,22,0.0,0.0,0.0,12.1,56.71303192695588,4.970288578713248
4,8,23,0.0,0.0,0.0,9.8,38.54481528137944,5.675344030221944
4,9,0,0.0,0.0,0.0,11.5,56.72712088619444,16.874536519396386
4,9,1,0.0,0.0,0.0,9.5,57.808376975003426,0.10333326751142625
4,9,2,0.0,0.0,0.0,12.6,39.50807983382696,0.8468812901635123
4,9,3,0.0,0.0,0.0,13.8,60.453716089607376,0.7162421268425354
4,9,4,0.0,0.0,0.0,13.4,49.24148511335454,3.5548757711194683
4,9,5,0.0,0.0,0.0,11.2,66.49085103093454,3.0883042361000217
4,9,6,3.6,16.5,1.3,15.0,57.53920264173486,2.090664502782888
4,9,7,0.0,0.0,0.0,16.2,79.61094885519734,1.9534800162656016
4,9,8,130.6,140.6,55.8,16.0,57.43821343159518,0.657832958281461
4,9,9,184.0,180.5,59.8,20.5,64.30391266341195,6.289884721682344
4,9,10,311.9,222.8,133.0,19.2,57.86928493540497,3.0226034698664623
4,9,11,298.9,172.7,148.8,19.8,43.767318115395916,0.16777881215922677
4,9,12,241.5,112.5,142.4,18.7,57.95286994862504,0.41551671946622654
4,9,13,277.7,146.7,154.8,14.3,67.53413441171479,1.3323292055736076
4,9,14,235.8,134.2,136.0,19.1,66.01989805664962,9.694166326134626
4,9,15,181.5,186.7,68.7,18.3,57.067322621721324,9.956891636886409
4,9,16,149.0,228.6,51.1,17.5,45.432438830840354,0.5871050523574992
4,9,17,34.3,70.7,18.1,15.3,66.44458587733286,8.766857794974092
4,9,18,36.2,757.7,17.4,16.2,64.19486585463488,0.7037341896800907
4,9,19,0.0,0.0,0.0,14.2,68.43410853852599,1.4754932516939
4,9,20,0.0,0.0,0.0,14.9,57.25887804765377,4.715894291551953
4,9,21,0.0,0.0,0.0,11.7,43.15625207190442,1.7868735251126049
4,9,22,0.0,0.0,0.0,12.2,65.33760183076696,0.8582776900600263
4,9,23,0.0,0.0,0.0,11.9,59.90857234926516,11.770108001175583
4,10,0,0.0,0.0,0.0,13.3,73.91683773400112,1.7549647927200818
4,10,1,0.0,0.0,0.0,8.6,60.28733032446418,4.923265008501242
4,10,2,0.0,0.0,0.0,10.8,59.54533110810498,1.6788458975018155
4,10,3,0.0,0.0,0.0,13.4,64.17254471865981,1.7117094147876597
4,10,4,0.0,0.0,0.0,15.3,54.03068931198869,1.1114156881783297
4,10,5,0.0,0.0,0.0,14.3,53.548642788764305,1.6093660832808112
4,10,6,32.0,112.0,15.9,15.5,59.02104733662058,0.13245966449190633
4,10,7,137.2,229.8,57.1,15.5,50.79593691730028,0.36061058499974696
4,10,8,177.8,152.1,96.3,19.8,57.70904534534034,1.389389019215355
4,10,9,242.4,193.4,108.6,17.7,79.395613574487,1.9819803374015108
4,10,10,270.4,188.6,118.2,18.7,70.42633726726368,1.0154460244124746
4,10,11,225.9,109.0,130.8,17.2,63.080379413996496,5.140525368536105
4,10,12,254.5,137.6,132.9,22.0,75.51677260954918,11.105363869945503
4,10,13,241.6,142.2,122.0,18.0,51.75103901993354,5.589759643935674
4,10,14,295.8,186.7,156.5,17.0,84.90439869879995,0.35902498429409013
4,10,15,295.6,294.7,116.9,16.2,55.39497482440272,0.9200872692919865
4,10,16,130.6,179.4,53.4,18.3,80.0380589550918,2.968450490945851
4,10,17,144.6,394.8,53.0,15.2,79.99403047779649,0.3046124045300854
4,10,18,38.1,571.2,22.4,13.4,42.46770193202795,1.3840681758453024
4,10,19,0.0,0.0,0.0,11.3,74.67092143141815,0.7512996771295151
4,10,20,0.0,0.0,0.0,10.7,57.16090859547324,6.670598391450721
4,10,21,0.0,0.0,0.0,10.8,54.3203154268193,0.09584628801759422
4,10,22,0.0,0.0,0.0,9.8,65.24638120164987,5.151031576754782
4,10,23,0.0,0.0,0.0,11.6,49.92084675245242,1.6582170272938381
4,11,0,0.0,0.0,0.0,9.2,65.01997087916278,1.2645692831051072
4,11,1,0.0,0.0,0.0,6.4,50.592055177024335,4.54570824206499
4,11,2,0.0,0.0,0.0,10.0,61.77079279261819,0.2801353533363676
4,11,3,0.0,0.0,0.0,11.5,73.35362579090148,0.037135245955445234
4,11,4,0.0,0.0,0.0,12.1,63.86517935432453,0.9333422928290207
4,11,5,0.0,0.0,0.0,16.2,56.40208412718853,0.7897787068186604
4,11,6,20.6,94.1,6.6,15.0,65.4141111083792,0.09078177288976186
4,11,7,106.6,204.4,34.5,15.9,45.935197579951,1.5818191331572138
4,11,8,135.2,120.7,70.1,16.6,51.611392158039656,1.4012042544851688
4,11,9,176.1,117.5,94.3,18.5,55.69729939492985,0.08649233772254213
4,11,10,231.2,148.1,111.2,18.3,67.86850246118127,0.8576278236922131
4,11,11,234.5,107.6,140.3,17.9,64.05798753821429,0.44577957104842886
4,11,12,234.9,112.4,135.1,18.5,65.35166454501342,2.7884635954869452
4,11,13,282.0,164.7,143.1,22.6,59.72617451089567,0.07117796326058895
4,11,14,265.6,204.2,112.7,19.7,52.11900353997435,1.9870680147707411
4,11,15,261.2,212.7,131.7,14.0,74.88116936569335,1.256686325524743
4,11,16,115.3,145.6,52.2,17.2,53.0220654553234,2.908103644360223
4,11,17,82.8,242.3,26.0,16.6,64.1903894970582,0.08114120502197232
4,11,18,39.4,599.9,21.4,13.4,58.8789534684625,1.9018733004823165
4,11,19,0.0,0.0,0.0,16.4,65.62993167034656,0.8626134017330316
4,11,20,0.0,0.0,0.0,13.2,53.94513014783064,5.763857832674728
4,11,21,0.0,0.0,0.0,11.2,70.52677160887049,0.646841754501998
4,11,22,0.0,0.0,0.0,10.6,73.78277915835938,2.9620122263273805
4,11,23,0.0,0.0,0.0,10.2,69.9132308249637,3.4546367866715033
4,12,0,0.0,0.0,0.0,9.9,61.57625325973648,0.9374604987730764
4,12,1,0.0,0.0,0.0,9.2,55.648747538963164,1.4101641233520443
4,12,2,0.0,0.0,0.0,9.3,88.22111783859559,9.57549748531251
4,12,3,0.0,0.0,0.0,11.9,50.08375455238031,1.7193517174731752
4,12,4,0.0,0.0,0.0,12.1,68.81229551720133,2.1619713105867073
4,12,5,0.0,0.0,0.0,15.6,63.32784888076624,2.8460995725821285
4,12,6,58.2,211.3,25.9,13.9,59.374625578212786,1.6531820349957107
4,12,7,104.7,200.1,33.3,17.1,61.85162939734015,0.6760189020391663
4,12,8,163.3,141.5,86.4,17.0,54.89784696638698,2.6761531809945778
4,12,9,246.7,199.6,107.1,15.1,64.27055543245248,5.960770103987341
4,12,10,260.9,192.2,104.5,19.3,63.16824485960068,2.9092926960776264
4,12,11,287.0,170.1,137.6,17.7,86.77653222925173,4.41026204699247
4,12,12,295.6,211.3,107.6,18.2,70.70822215083761,1.5973835360512492
4,12,13,304.5,176.3,155.4,18.0,65.15882772126407,6.3717295443234745
4,12,14,296.4,197.1,148.3,17.9,65.75558933309625,0.28852062078629637
4,12,15,199.4,131.5,119.0,13.7,78.39537655495745,2.8596828224475797
4,12,16,97.6,148.6,32.8,16.5,50.29573435259728,0.06121118509901241
4,12,17,82.5,183.8,38.9,15.6,58.172672562382296,1.0438739494176859
4,12,18,0.0,0.0,0.0,14.5,40.928611723212725,2.9905511139100365
4,12,19,0.0,0.0,0.0,13.7,65.58773842161902,5.917619405914739
4,12,20,0.0,0.0,0.0,12.6,68.481737505443,1.2418347944878991
4,12,21,0.0,0.0,0.0,15.5,50.04399947765166,0.8706049060695141
4,12,22,0.0,0.0,0.0,8.2,74.35080018000704,0.5713382797342952
4,12,23,0.0,0.0,0.0,10.6,52.81120007375214,1.1700237798335043
4,13,0,0.0,0.0,0.0,11.0,56.575318909834365,0.7447795706009724
4,13,1,0.0,0.0,0.0,10.0,61.19565915620032,0.9747439555851101
4,13,2,0.0,0.0,0.0,12.9,75.94196362759816,3.6465794305432286
4,13,3,0.0,0.0,0.0,13.4,51.41802181919101,3.005094415876444
4,13,4,0.0,0.0,0.0,12.9,62.91247125365683,0.4381905812717012
4,13,5,0.0,0.0,0.0,13.6,67.74837754792424,0.5874668514004112
4,13,6,43.4,152.1,19.5,14.9,65.68470163679486,1.4579850230945255
4,13,7,103.4,181.0,38.0,17.2,66.05401033066704,5.64840995912443
4,13,8,119.1,106.1,61.0,14.4,67.61500222173942,1.6429602817637141
4,13,9,250.8,210.7,102.7,18.6,54.452772753948786,1.628266977332369
4,13,10,194.0,144.6,75.9,17.6,76.87779786830325,5.849383079683913
4,13,11,277.8,178.5,120.5,17.4,58.888506018275734,0.7049121513667502
4,13,12,252.5,146.1,122.2,23.3,57.56151797017595,4.985482572999212
4,13,13,273.0,186.3,114.9,20.7,73.47625501313755,10.323943912549042
4,13,14,246.4,215.1,84.3,20.1,53.6943313312303,8.84927605090654
4,13,15,128.7,127.6,50.4,18.1,63.20278190699021,5.374933943119351
4,13,16,28.6,31.6,14.8,18.0,52.77165376004763,0.7729809195287944
4,13,17,64.0,162.0,25.1,14.8,85.19235815445018,14.410650636071372
4,13,18,0.0,0.0,0.0,15.0,83.08654516726789,3.332002245886745
4,13,19,0.0,0.0,0.0,13.4,58.89759018563454,0.7424587211512795
4,13,20,0.0,0.0,0.0,14.8,65.19857173500533,1.5406785824201987
4,13,21,0.0,0.0,0.0,10.9,60.051998050473806,0.6312594736430421
4,13,22,0.0,0.0,0.0,12.0,56.514005115916014,6.948217343105228
4,13,23,0.0,0.0,0.0,11.2,61.19631499105866,0.6871910753089068
4,14,0,0.0,0.0,0.0,8.7,59.593985647775405,1.489564564216264
4,14,1,0.0,0.0,0.0,9.2,44.79332592568036,3.195067779881511
4,14,2,0.0,0.0,0.0,11.6,62.6302332156559,3.5188093012083272
4,14,3,0.0,0.0,0.0,15.1,59.57707127487356,5.181477432120606
4,14,4,0.0,0.0,0.0,13.9,63.12200456633536,0.6747951854365608
4,14,5,0.0,0.0,0.0,11.4,59.22482222235518,1.3342801130293842
4,14,6,0.0,0.0,0.0,14.9,56.396606365214545,1.4949481992846614
4,14,7,157.8,214.7,79.4,16.6,68.74910060275698,4.893402239516081
4,14,8,203.3,249.3,65.9,16.4,65.33134403708407,4.600693334103921
4,14,9,218.2,149.1,112.9,17.8,73.96047299935688,1.536623182278012
4,14,10,291.1,178.3,144.9,16.5,64.9472976447233,1.0512252366368582
4,14,11,351.0,244.1,135.2,18.0,58.02393448184866,3.2474164782935255
4,14,12,272.6,179.4,112.1,18.4,66.16768526184435,9.55264114025625
4,14,13,261.1,180.7,107.2,19.1,40.19386840761029,4.3694834087231325
4,14,14,138.2,112.8,52.9,18.2,81.03679888730787,0.9626602675594578
4,14,15,212.6,226.9,72.8,17.1,62.74380143777567,1.4363835959815825
4,14,16,108.5,171.1,33.1,16.1,81.84455894125753,1.7734693607838583
4,14,17,104.6,249.4,44.1,15.4,51.30654940319368,1.6414808087377541
4,14,18,0.3,4.2,0.1,12.2,48.823546173859356,0.8398630182819098
4,14,19,0.0,0.0,0.0,12.0,63.65833292664315,0.7479538342834577
4,14,20,0.0,0.0,0.0,10.1,63.62534742766659,4.977575558147114
4,14,21,0.0,0.0,0.0,10.5,63.38244774436944,3.9974809121767114
4,14,22,0.0,0.0,0.0,10.3,61.858262032504804,9.926799333795545
4,14,23,0.0,0.0,0.0,8.7,53.71882839073611,3.2779708100333997
4,15,0,0.0,0.0,0.0,9.9,45.146442059214785,3.265381523263329
4,15,1,0.0,0.0,0.0,8.1,62.83150556650686,4.25506205802982
4,15,2,0.0,0.0,0.0,10.0,47.17407999701619,10.652312445373095
4,15,3,0.0,0.0,0.0,14.0,46.22993702261273,0.8211734566757066
4,15,4,0.0,0.0,0.0,13.6,56.19368201531763,0.7701093145866016
4,15,5,0.0,0.0,0.0,14.2,64.30658985328384,0.07313460015341425
4,15,6,10.5,29.8,5.5,13.3,79.87759237256293,4.467845958434794
4,15,7,111.7,154.5,54.6,17.4,69.79259303253794,3.640860365255501
4,15,8,195.9,206.8,81.0,17.0,74.33217587129081,6.067469848339665
4,15,9,205.4,143.2,103.7,20.9,66.53661687543072,0.9938812235992427
4,15,10,182.7,116.2,87.0,20.3,63.668537189437316,2.7464347344502715
4,15,11,214.2,155.4,76.4,18.1,85.05790314856092,4.756475418459518
4,15,12,267.1,139.0,142.3,19.9,46.77144386107607,0.15264874151588298
4,15,13,289.2,166.7,146.9,17.6,55.867696836057554,0.7967357039960821
4,15,14,236.7,142.5,128.5,18.0,56.64820230417588,4.056516549567938
4,15,15,276.2,179.6,165.2,16.0,68.93557021358322,1.5340245581938823
4,15,16,143.4,163.8,70.7,15.2,50.21223242313912,4.17277619353009
4,15,17,33.4,61.4,18.4,17.4,67.634296075766,4.062358834100762
4,15,18,34.1,492.6,14.2,13.4,65.79649831769403,1.8502678488282354
4,15,19,0.0,0.0,0.0,13.2,68.13347434946797,2.2349368997340604
4,15,20,0.0,0.0,0.0,13.4,67.95223046845098,1.7173198428921603
4,15,21,0.0,0.0,0.0,11.2,75.38319636632596,11.164228939705945
4,15,22,0.0,0.0,0.0,11.1,59.50790537062625,0.7378370469819002
4,15,23,0.0,0.0,0.0,11.8,65.30157909491561,2.111873207016317
4,16,0,0.0,0.0,0.0,10.5,52.634507144370914,4.494410212053795
4,16,1,0.0,0.0,0.0,11.5,50.35204989732432,0.8643833719957024
4,16,2,0.0,0.0,0.0,13.9,77.64828784603603,1.6761718508362184
4,16,3,0.0,0.0,0.0,11.9,51.878812126429246,0.14574032538110185
4,16,4,0.0,0.0,0.0,14.8,66.41312076952889,2.4907380288327476
4,16,5,0.0,0.0,0.0,14.8,65.31042799507483,3.0389841398145774
4,16,6,0.0,0.0,0.0,13.7,71.74980894337271,2.881214527901557
4,16,7,80.5,118.9,36.1,17.0,43.41799351400922,0.45320392910200447
4,16,8,222.0,211.0,104.1,16.3,68.91206992546182,0.6287204411424734
4,16,9,136.1,126.6,45.8,17.9,59.41967993584803,1.1715503698732428
4,16,10,261.4,184.3,109.1,20.3,54.000908815375965,3.3803215420602104
4,16,11,305.1,198.0,128.9,18.1,57.491824882396095,3.664661599788287
4,16,12,273.1,198.8,94.1,19.8,70.36770787041004,2.666501506199432
4,16,13,277.5,189.5,115.3,20.7,67.31240517325074,3.905864382844375
4,16,14,238.0,143.0,129.2,18.4,58.720765419944996,3.793968593278997
4,16,15,202.1,153.7,106.7,17.3,48.6089253593072,1.6214567127297528
4,16,16,170.0,198.1,81.7,15.0,49.3145540308836,1.9959470411908418
4,16,17,19.2,36.4,10.2,17.8,67.53030159924661,2.3148675271777557
4,16,18,24.7,398.4,7.6,16.6,47.22257574345606,0.9522562609817187
4,16,19,0.0,0.0,0.0,15.0,58.818455117556915,0.07813004846087335
4,16,20,0.0,0.0,0.0,11.6,86.81072127379903,0.26092328269555426
4,16,21,0.0,0.0,0.0,14.8,64.59560838370096,2.379576036649253
4,16,22,0.0,0.0,0.0,12.3,67.42249203995004,8.74215992811044
4,16,23,0.0,0.0,0.0,10.6,49.389647281336714,3.864372801089886
4,17,0,0.0,0.0,0.0,10.0,47.72698343827555,11.509024932725545
4,17,1,0.0,0.0,0.0,11.5,67.95822037038052,6.816276760076403
4,17,2,0.0,0.0,0.0,9.0,57.17648011105142,2.998424182699603
4,17,3,0.0,0.0,0.0,13.2,71.73621481563674,4.058091782699149
4,17,4,0.0,0.0,0.0,11.6,61.43133237624519,0.007614491606171048
4,17,5,0.0,0.0,0.0,14.5,95.56362785550131,2.2827928429443487
4,17,6,32.4,82.2,18.0,13.9,55.27680184686652,1.816461535740078
4,17,7,109.5,170.2,45.2,18.1,63.891315291894294,1.5192369976387832
4,17,8,187.1,183.2,84.0,18.3,52.05854337412531,4.001450272578809
4,17,9,265.6,198.5,123.3,17.7,71.3208001065243,0.9849738853662091
4,17,10,182.2,102.6,97.1,21.6,65.40512393874286,1.6895437625290353
4,17,11,277.8,157.1,137.5,19.8,51.38810146585673,1.8507714620058948
4,17,12,241.5,153.6,102.8,19.9,57.827151058865724,0.4178296088290214
4,17,13,274.2,217.1,87.8,17.9,74.71834773500527,0.8521127941410523
4,17,14,239.7,164.8,113.9,16.8,73.51709105372456,1.6417969739295066
4,17,15,178.2,149.8,84.9,17.6,46.85604360734354,0.8853815421876794
4,17,16,81.1,92.2,39.8,12.9,56.340303562677946,1.6056763655051594
4,17,17,58.8,142.5,23.1,16.3,79.21396756296967,0.47172502455388593
4,17,18,35.1,506.2,12.0,13.9,59.32822199305277,0.4197687554286478
4,17,19,0.0,0.0,0.0,14.8,62.83422514549259,3.9087966393231213
4,17,20,0.0,0.0,0.0,13.3,71.26931916660077,2.2232887795626195
4,17,21,0.0,0.0,0.0,9.6,47.67838293701578,0.44394304356602476
4,17,22,0.0,0.0,0.0,14.4,51.60302502570602,1.8351819900685216
4,17,23,0.0,0.0,0.0,9.0,57.763009167833594,2.3412443578097215
4,18,0,0.0,0.0,0.0,11.6,73.04623619855249,1.111717346603001
4,18,1,0.0,0.0,0.0,11.7,71.19765348252298,0.13158007335414684
4,18,2,0.0,0.0,0.0,11.9,68.19766367187097,0.2380073330784082
4,18,3,0.0,0.0,0.0,11.4,59.60840051329231,0.21457188892665832
4,18,4,0.0,0.0,0.0,14.2,72.29569737679694,6.795349446458841
4,18,5,0.0,0.0,0.0,11.6,59.47354769161689,0.23311000464070805
4,18,6,51.9,197.6,16.6,14.0,66.77968012372408,3.5702310322136412
4,18,7,134.3,204.3,56.3,15.5,70.12038975394606,2.330483191260208
4,18,8,205.3,200.0,92.0,15.7,77.96820067510646,7.143405181506873
4,18,9,211.1,155.2,99.3,16.8,60.436754154181735,4.205468653436388
4,18,10,273.1,135.3,160.4,16.1,57.37389779053583,1.9066585404471326
4,18,11,209.4,157.8,68.0,17.6,73.95075362788366,3.061784080779751
4,18,12,290.5,145.2,159.0,17.1,74.71852578682513,0.2172932571044459
4,18,13,208.3,160.2,70.3,18.9,55.566255076096844,1.7521713044652634
4,18,14,249.4,134.2,146.7,17.1,49.94966268135735,0.2563340611009007
4,18,15,171.8,161.1,71.1,19.2,73.19034466166113,3.3608356585619896
4,18,16,107.3,161.7,34.5,16.4,44.58272626404626,0.26803913149563785
4,18,17,35.7,94.4,11.8,12.1,44.071985714583484,1.631995724607462
4,18,18,8.7,86.9,4.5,16.2,58.3170488519129,0.769887369838165
4,18,19,0.0,0.0,0.0,11.1,61.024397157291546,0.6652405610946431
4,18,20,0.0,0.0,0.0,14.7,49.40047833722801,0.41377957659910847
4,18,21,0.0,0.0,0.0,13.4,62.2186433837718,6.434508810802574
4,18,22,0.0,0.0,0.0,13.4,62.6647008863648,6.004188758294652
4,18,23,0.0,0.0,0.0,11.1,55.196121059457205,2.7757220136112997
4,19,0,0.0,0.0,0.0,12.5,80.33464179167856,4.72027941768541
4,19,1,0.0,0.0,0.0,8.9,64.29761210007304,0.14712059054272714
4,19,2,0.0,0.0,0.0,12.6,71.28489036521785,1.7190891206425374
4,19,3,0.0,0.0,0.0,11.0,45.43787011330677,0.6240823452233922
4,19,4,0.0,0.0,0.0,10.5,45.351581875494546,1.6605260158699253
4,19,5,0.0,0.0,0.0,12.3,64.60062610648926,2.320728704341154
4,19,6,56.0,160.6,26.6,15.6,78.54857689420274,0.24004708571835665
4,19,7,46.0,60.8,22.5,18.1,49.90064221027619,0.2702779347767039
4,19,8,211.3,228.0,81.4,17.0,61.43376646501282,1.1998950248248224
4,19,9,263.2,150.6,154.2,18.1,47.64903755303682,1.0934526124327464
4,19,10,300.7,164.7,163.1,18.5,52.81377400785347,0.8129399812635217
4,19,11,275.5,171.3,121.6,18.3,61.9311131880821,0.2796223772832602
4,19,12,282.1,124.6,169.0,17.4,55.07388786637238,0.5408275008674696
4,19,13,297.5,227.4,101.2,18.5,46.94476096830324,0.3929476225039453
4,19,14,224.2,195.2,74.3,15.3,46.72082309385414,0.042548551606097364
4,19,15,228.6,220.1,90.4,19.7,41.139919005357605,0.5910061640609842
4,19,16,120.0,175.9,40.3,19.9,64.76583803214591,9.79084191562589
4,19,17,67.1,132.3,33.3,16.1,65.97581025431138,6.357142652152403
4,19,18,31.0,290.1,16.2,16.3,65.92553436547387,0.7141556613655866
4,19,19,0.0,0.0,0.0,12.9,50.908242021347576,2.9082949128950286
4,19,20,0.0,0.0,0.0,11.5,70.05951290574183,2.6842783399960153
4,19,21,0.0,0.0,0.0,11.2,67.06778667510858,0.9716131967678161
4,19,22,0.0,0.0,0.0,11.7,60.07294406644998,8.217312288228985
4,19,23,0.0,0.0,0.0,10.8,58.43171256740751,11.92191589868389
4,20,0,0.0,0.0,0.0,12.1,53.5088453096403,0.4655933280438985
4,20,1,0.0,0.0,0.0,13.1,61.92161833928724,2.387294649856474
